t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6
479489,1,-0.717982,0.0150667,0.993457,-2.24299,0.519059,2.4605,0.651409
479489,1,-0.717989,0.0150679,0.99346,-2.24299,0.519056,2.4605,0.651404
479489,1,-0.717984,0.0150679,0.993459,-2.24299,0.519055,2.4605,0.65141
479489,1,-0.717985,0.0150685,0.993455,-2.243,0.519053,2.4605,0.651408
479489,1,-0.71798,0.0150697,0.993457,-2.24299,0.519057,2.4605,0.651409
479489,1,-0.717984,0.0150649,0.993457,-2.243,0.519056,2.4605,0.651409
479489,1,-0.717984,0.0150726,0.993462,-2.24299,0.519061,2.4605,0.651407
479489,1,-0.717982,0.0150683,0.993462,-2.243,0.51906,2.4605,0.651408
479489,1,-0.717984,0.0150683,0.993464,-2.243,0.51906,2.4605,0.65141
479489,1,-0.717982,0.015072,0.993463,-2.243,0.519061,2.4605,0.651407
479489,1,-0.717978,0.0150719,0.993463,-2.24299,0.519058,2.4605,0.65141
479489,1,-0.717976,0.0150751,0.993457,-2.243,0.51906,2.4605,0.651407
479489,1,-0.717983,0.0150696,0.993461,-2.243,0.519057,2.4605,0.651406
479489,1,-0.717982,0.015072,0.993463,-2.243,0.519059,2.4605,0.651404
479489,1,-0.71798,0.0150712,0.993467,-2.24299,0.51906,2.4605,0.651411
479489,1,-0.717984,0.0150723,0.993456,-2.24299,0.519061,2.4605,0.651405
479489,1,-0.717985,0.0150699,0.993457,-2.243,0.51906,2.4605,0.651408
479489,1,-0.717987,0.0150696,0.993455,-2.24299,0.519056,2.4605,0.651404
479489,1,-0.717984,0.0150659,0.993457,-2.243,0.519061,2.4605,0.651402
479489,1,-0.717985,0.0150703,0.993455,-2.243,0.519057,2.4605,0.651401
479489,1,-0.717988,0.0150698,0.993459,-2.243,0.519059,2.4605,0.6514
479489,1,-0.717985,0.0150716,0.993457,-2.243,0.519056,2.4605,0.651402
479489,1,-0.717982,0.0150695,0.993455,-2.243,0.519058,2.4605,0.651404
479489,1,-0.717985,0.0150718,0.993453,-2.243,0.51906,2.4605,0.651403
479489,1,-0.717984,0.0150722,0.993459,-2.243,0.519055,2.4605,0.651404
479489,1,-0.717983,0.0150677,0.993457,-2.243,0.519058,2.4605,0.651402
479489,1,-0.717982,0.0150741,0.993462,-2.243,0.519057,2.4605,0.651403
479489,1,-0.71798,0.0150774,0.993459,-2.243,0.51906,2.4605,0.651407
479489,1,-0.71798,0.0150769,0.993458,-2.243,0.519056,2.4605,0.651407
479489,1,-0.717984,0.0150749,0.993461,-2.243,0.519055,2.4605,0.651406
479489,1,-0.717982,0.0150737,0.993462,-2.243,0.519056,2.4605,0.651407
479489,1,-0.717985,0.0150715,0.993465,-2.24299,0.519059,2.4605,0.651402
479489,1,-0.717982,0.0150706,0.993461,-2.243,0.519058,2.4605,0.651405
479489,1,-0.717986,0.0150696,0.993456,-2.243,0.519058,2.4605,0.651402
479490,1,-0.717989,0.0150743,0.993458,-2.243,0.519059,2.4605,0.651405
479490,1,-0.717984,0.0150704,0.993455,-2.243,0.519055,2.4605,0.651406
479490,1,-0.717985,0.0150679,0.993459,-2.24299,0.51906,2.4605,0.651408
479490,1,-0.717984,0.0150686,0.993461,-2.243,0.519053,2.4605,0.651408
479490,1,-0.717982,0.0150642,0.993461,-2.243,0.519058,2.4605,0.651412
479490,1,-0.71798,0.015065,0.993457,-2.243,0.519057,2.4605,0.651407
479490,1,-0.717982,0.0150678,0.993461,-2.243,0.519058,2.4605,0.651403
479490,1,-0.717984,0.0150717,0.993463,-2.243,0.519057,2.4605,0.651407
479490,1,-0.717984,0.0150704,0.993462,-2.243,0.519057,2.4605,0.651404
479490,1,-0.717984,0.0150675,0.993459,-2.243,0.519058,2.4605,0.651407
479490,1,-0.717985,0.015076,0.993457,-2.243,0.519056,2.4605,0.651403
479490,1,-0.717985,0.015076,0.993455,-2.243,0.519057,2.4605,0.651406
479490,1,-0.717985,0.0150778,0.993458,-2.243,0.519056,2.4605,0.651403
479490,1,-0.717987,0.0150705,0.993463,-2.243,0.519056,2.4605,0.651407
479490,1,-0.717988,0.015072,0.993459,-2.243,0.519058,2.4605,0.65141
479490,1,-0.717984,0.0150736,0.993459,-2.243,0.519059,2.4605,0.651411
479490,1,-0.717988,0.0150684,0.993455,-2.243,0.519057,2.4605,0.651409
479490,1,-0.717984,0.0150695,0.993459,-2.243,0.519058,2.4605,0.651401
479490,1,-0.717982,0.0150684,0.993459,-2.243,0.519059,2.4605,0.651402
479490,1,-0.717978,0.0150683,0.993467,-2.243,0.519056,2.4605,0.651402
479490,1,-0.71798,0.0150719,0.993463,-2.243,0.519054,2.4605,0.651401
479490,1,-0.717978,0.0150726,0.993459,-2.243,0.519058,2.4605,0.651398
479490,1,-0.717982,0.0150704,0.993461,-2.243,0.519055,2.4605,0.65141
479490,1,-0.71798,0.0150712,0.993463,-2.24299,0.519058,2.4605,0.651405
479490,1,-0.71798,0.0150729,0.993463,-2.243,0.519058,2.4605,0.651406
479490,1,-0.717985,0.0150733,0.993463,-2.24299,0.519058,2.4605,0.6514
479490,1,-0.717985,0.015075,0.993461,-2.243,0.519054,2.4605,0.651406
479490,1,-0.717982,0.0150798,0.993457,-2.243,0.519058,2.4605,0.651405
479490,1,-0.717985,0.0150705,0.993457,-2.243,0.519056,2.4605,0.651404
479490,1,-0.717984,0.0150751,0.993461,-2.24299,0.519055,2.4605,0.651402
479490,1,-0.717987,0.015073,0.993462,-2.243,0.519056,2.4605,0.651408
479490,1,-0.717984,0.0150696,0.993457,-2.24299,0.519053,2.4605,0.651404
479490,1,-0.717984,0.015065,0.993459,-2.24299,0.519056,2.4605,0.651399
479490,1,-0.717984,0.0150582,0.993463,-2.243,0.519054,2.4605,0.651402
479490,1,-0.717982,0.0150641,0.993459,-2.243,0.519055,2.4605,0.6514
479490,1,-0.717984,0.0150641,0.993459,-2.243,0.519055,2.4605,0.651401
479490,1,-0.71798,0.0150682,0.993467,-2.24299,0.519054,2.4605,0.651401
479490,1,-0.717982,0.0150666,0.993463,-2.24299,0.51906,2.4605,0.651399
479490,1,-0.717985,0.0150695,0.993464,-2.243,0.519057,2.4605,0.651406
479490,1,-0.717984,0.015074,0.993467,-2.243,0.519053,2.4605,0.651405
479490,1,-0.717982,0.0150756,0.993464,-2.243,0.519056,2.4605,0.651404
479490,1,-0.717984,0.0150789,0.99346,-2.243,0.519056,2.4605,0.651401
479490,1,-0.717985,0.0150813,0.993457,-2.243,0.519056,2.4605,0.651406
479490,1,-0.717985,0.0150767,0.99346,-2.243,0.519058,2.4605,0.651402
479490,1,-0.717984,0.0150793,0.993457,-2.243,0.519058,2.4605,0.651406
479490,1,-0.717985,0.0150786,0.993457,-2.243,0.519057,2.4605,0.651402
479490,1,-0.717986,0.0150744,0.993457,-2.24299,0.519058,2.4605,0.651411
479490,1,-0.717985,0.0150685,0.993461,-2.243,0.519057,2.4605,0.651402
479490,1,-0.717982,0.0150665,0.993455,-2.24299,0.519051,2.4605,0.651411
479490,1,-0.717984,0.015066,0.993458,-2.243,0.519054,2.4605,0.651408
479490,1,-0.717984,0.0150644,0.993462,-2.243,0.519056,2.4605,0.651407
479490,1,-0.717982,0.015068,0.993464,-2.243,0.519058,2.4605,0.651408
479490,1,-0.717984,0.0150621,0.993461,-2.243,0.519059,2.4605,0.651408
479490,1,-0.717982,0.0150658,0.993463,-2.24299,0.519054,2.4605,0.651404
479490,1,-0.717982,0.0150641,0.993463,-2.243,0.519055,2.4605,0.651406
479490,1,-0.717978,0.0150684,0.993461,-2.24299,0.519055,2.4605,0.651409
479490,1,-0.71798,0.0150702,0.993459,-2.243,0.519054,2.4605,0.651406
479490,1,-0.717982,0.015075,0.993459,-2.243,0.519054,2.4605,0.651406
479490,1,-0.717982,0.0150728,0.993457,-2.243,0.519052,2.4605,0.6514
479490,1,-0.71798,0.0150753,0.993464,-2.243,0.519055,2.4605,0.651404
479490,1,-0.717984,0.015079,0.993461,-2.243,0.519054,2.4605,0.651403
479490,1,-0.717983,0.0150782,0.993461,-2.243,0.519057,2.4605,0.651406
479490,1,-0.71798,0.0150819,0.993464,-2.243,0.519057,2.4605,0.651403
479490,1,-0.717982,0.0150758,0.99346,-2.243,0.519056,2.4605,0.651407
479490,1,-0.717982,0.0150758,0.993457,-2.243,0.519058,2.4605,0.651401
479490,1,-0.717984,0.0150705,0.993465,-2.243,0.519054,2.4605,0.651401
479490,1,-0.717985,0.0150687,0.993459,-2.243,0.519054,2.4605,0.651398
479490,1,-0.717984,0.0150625,0.993455,-2.243,0.519058,2.4605,0.651403
479490,1,-0.717985,0.0150661,0.993455,-2.24299,0.519058,2.4605,0.651402
479490,1,-0.717978,0.015063,0.993457,-2.24299,0.519058,2.4605,0.651402
479490,1,-0.717983,0.0150682,0.993458,-2.24299,0.519053,2.46051,0.651403
479490,1,-0.717982,0.0150624,0.993459,-2.24299,0.519057,2.4605,0.651405
479490,1,-0.717986,0.0150641,0.993459,-2.243,0.519059,2.4605,0.651404
479490,1,-0.717985,0.0150665,0.993461,-2.243,0.519057,2.4605,0.651404
479490,1,-0.717984,0.0150658,0.993457,-2.24299,0.519057,2.46051,0.651407
479490,1,-0.717985,0.0150715,0.993459,-2.243,0.519054,2.4605,0.651408
479490,1,-0.717984,0.0150761,0.993457,-2.243,0.519055,2.4605,0.651402
479490,1,-0.717982,0.015073,0.993459,-2.243,0.519055,2.4605,0.651406
479490,1,-0.717981,0.0150697,0.993457,-2.243,0.519053,2.4605,0.651406
479490,1,-0.717982,0.0150722,0.993457,-2.24299,0.519054,2.4605,0.651407
479490,1,-0.717984,0.0150766,0.993461,-2.243,0.519053,2.4605,0.651406
479490,1,-0.717984,0.0150736,0.993461,-2.243,0.519055,2.4605,0.651403
479490,1,-0.717982,0.0150724,0.993459,-2.243,0.519057,2.4605,0.651407
479490,1,-0.717984,0.0150695,0.993462,-2.243,0.519054,2.4605,0.651406
479490,1,-0.717979,0.0150753,0.993465,-2.243,0.519054,2.4605,0.651406
479490,1,-0.717982,0.0150712,0.993465,-2.243,0.519055,2.4605,0.651403
479490,1,-0.717982,0.0150754,0.993463,-2.243,0.519053,2.4605,0.651406
479490,1,-0.717982,0.0150737,0.993461,-2.243,0.519053,2.4605,0.651397
479490,1,-0.71798,0.0150704,0.993457,-2.24299,0.519056,2.4605,0.651402
479490,1,-0.717982,0.0150724,0.993464,-2.24299,0.519053,2.4605,0.651402
479490,1,-0.717984,0.0150688,0.993458,-2.24299,0.519053,2.4605,0.651397
479490,1,-0.717985,0.0150686,0.993459,-2.243,0.519055,2.4605,0.651401
479490,1,-0.717985,0.0150706,0.99346,-2.243,0.519057,2.4605,0.6514
479490,1,-0.717982,0.015068,0.993455,-2.243,0.519057,2.46051,0.651403
479490,1,-0.717985,0.0150662,0.993457,-2.24299,0.519053,2.4605,0.6514
479490,1,-0.717982,0.0150704,0.993457,-2.243,0.519056,2.4605,0.651401
479490,1,-0.717982,0.015065,0.993467,-2.243,0.519053,2.4605,0.651408
479490,1,-0.717983,0.0150604,0.993455,-2.243,0.519053,2.4605,0.651402
479490,1,-0.717984,0.0150699,0.993455,-2.243,0.519051,2.4605,0.651406
479490,1,-0.717982,0.015065,0.993459,-2.243,0.519054,2.4605,0.651405
479490,1,-0.717985,0.015066,0.993457,-2.243,0.519054,2.4605,0.651412
479490,1,-0.717978,0.0150717,0.993464,-2.243,0.519052,2.4605,0.651407
479490,1,-0.71798,0.0150696,0.993465,-2.243,0.519054,2.4605,0.651407
479490,1,-0.717981,0.0150683,0.993459,-2.243,0.519056,2.4605,0.651404
479490,1,-0.717982,0.0150696,0.993463,-2.243,0.519051,2.4605,0.651403
479490,1,-0.717982,0.0150717,0.993465,-2.243,0.519053,2.4605,0.6514
479490,1,-0.717982,0.0150677,0.993461,-2.243,0.519051,2.4605,0.6514
479490,1,-0.717984,0.0150719,0.993464,-2.243,0.519053,2.4605,0.651398
479490,1,-0.717984,0.0150802,0.993462,-2.243,0.519049,2.4605,0.651403
479490,1,-0.717982,0.0150812,0.993465,-2.243,0.519052,2.4605,0.651401
479490,1,-0.717982,0.0150757,0.993463,-2.243,0.51905,2.4605,0.6514
479490,1,-0.717983,0.0150813,0.993465,-2.243,0.519048,2.4605,0.651402
479490,1,-0.717978,0.0150757,0.99346,-2.243,0.519054,2.46051,0.651409
479490,1,-0.717985,0.015072,0.993463,-2.243,0.519053,2.4605,0.651398
479490,1,-0.717987,0.0150706,0.993459,-2.24299,0.519054,2.4605,0.651409
479490,1,-0.717992,0.0150648,0.99346,-2.24299,0.519055,2.4605,0.651402
479490,1,-0.717985,0.0150611,0.993453,-2.24299,0.519053,2.4605,0.651406
479490,1,-0.717985,0.0150641,0.993462,-2.24299,0.519053,2.4605,0.651403
479490,1,-0.717987,0.0150621,0.993459,-2.24299,0.519054,2.4605,0.651406
479490,1,-0.717985,0.0150658,0.993459,-2.24299,0.519053,2.4605,0.651406
479490,1,-0.717983,0.0150679,0.993463,-2.24299,0.519052,2.4605,0.651406
479490,1,-0.717982,0.0150678,0.993463,-2.24299,0.519049,2.4605,0.651407
479490,1,-0.71798,0.0150703,0.993463,-2.243,0.519056,2.4605,0.651406
479490,1,-0.71798,0.0150643,0.993465,-2.243,0.519053,2.4605,0.651405
479490,1,-0.71798,0.0150646,0.993467,-2.243,0.519053,2.4605,0.651403
479490,1,-0.71798,0.0150658,0.993462,-2.243,0.519053,2.4605,0.651402
479490,1,-0.717983,0.0150718,0.993461,-2.24299,0.51905,2.4605,0.651402
479490,1,-0.717984,0.0150719,0.993459,-2.24299,0.519054,2.4605,0.651402
479490,1,-0.717984,0.0150713,0.993457,-2.24299,0.519051,2.4605,0.651405
479490,1,-0.717984,0.0150732,0.993464,-2.243,0.519053,2.4605,0.651401
479490,1,-0.717985,0.0150773,0.993462,-2.24299,0.519054,2.4605,0.651404
479490,1,-0.717984,0.0150758,0.993461,-2.24299,0.519051,2.4605,0.651402
479490,1,-0.717984,0.015074,0.993458,-2.243,0.519046,2.4605,0.651403
479490,1,-0.717983,0.0150683,0.993461,-2.24299,0.519053,2.4605,0.651399
479490,1,-0.717982,0.0150604,0.993462,-2.24299,0.519052,2.4605,0.651405
479490,1,-0.717985,0.0150648,0.993461,-2.243,0.51905,2.4605,0.651397
479490,1,-0.717983,0.0150667,0.993463,-2.243,0.519049,2.4605,0.651405
479490,1,-0.717984,0.0150724,0.993462,-2.243,0.519049,2.4605,0.651406
479490,1,-0.717984,0.015072,0.993465,-2.24301,0.519051,2.4605,0.651403
479490,1,-0.717978,0.0150731,0.993462,-2.243,0.519047,2.4605,0.6514
479490,1,-0.717982,0.0150815,0.993462,-2.243,0.51905,2.4605,0.651402
479490,1,-0.717982,0.0150737,0.993466,-2.243,0.519053,2.4605,0.651406
479490,1,-0.717978,0.0150726,0.993462,-2.24299,0.51905,2.4605,0.651406
479490,1,-0.717984,0.0150678,0.993459,-2.24299,0.519054,2.4605,0.651404
479490,1,-0.717985,0.0150644,0.993459,-2.24299,0.519054,2.4605,0.651406
479490,1,-0.717984,0.015066,0.993461,-2.24299,0.519054,2.4605,0.651406
479490,1,-0.717982,0.0150658,0.993461,-2.24299,0.519053,2.4605,0.651401
479490,1,-0.717982,0.0150696,0.993462,-2.243,0.519051,2.4605,0.651396
479490,1,-0.717984,0.0150648,0.993462,-2.24299,0.519056,2.4605,0.651405
479490,1,-0.717984,0.0150623,0.993461,-2.24299,0.519052,2.4605,0.651398
479490,1,-0.71798,0.0150566,0.993459,-2.243,0.519049,2.46051,0.651402
479490,1,-0.717982,0.0150586,0.993461,-2.24299,0.519051,2.4605,0.651402
479490,1,-0.717984,0.0150549,0.993455,-2.24299,0.519053,2.4605,0.651405
479490,1,-0.717982,0.0150603,0.993463,-2.24299,0.519051,2.4605,0.651403
479490,1,-0.71798,0.0150675,0.993461,-2.24299,0.51905,2.4605,0.651404
479490,1,-0.717984,0.0150766,0.993465,-2.24299,0.519053,2.4605,0.651402
479490,1,-0.717983,0.0150771,0.993461,-2.24299,0.519053,2.4605,0.651405
479490,1,-0.717984,0.0150786,0.993459,-2.24299,0.519048,2.4605,0.651401
479490,1,-0.717983,0.0150797,0.993461,-2.24299,0.519056,2.4605,0.651403
479490,1,-0.717984,0.015073,0.993459,-2.243,0.51905,2.4605,0.651404
479490,1,-0.717988,0.015078,0.99346,-2.243,0.519049,2.4605,0.651405
479490,1,-0.717988,0.0150719,0.99346,-2.243,0.519049,2.4605,0.651403
479490,1,-0.717985,0.0150733,0.993458,-2.24301,0.519046,2.4605,0.651404
479490,1,-0.717985,0.0150808,0.993463,-2.24301,0.519046,2.4605,0.6514
479490,1,-0.717978,0.0150813,0.993464,-2.24301,0.51905,2.4605,0.651402
479490,1,-0.71798,0.0150761,0.993457,-2.24301,0.519051,2.4605,0.651398
479490,1,-0.717984,0.0150724,0.993461,-2.24301,0.519054,2.4605,0.651402
479490,1,-0.717982,0.0150665,0.993459,-2.243,0.519052,2.4605,0.651401
479490,1,-0.717983,0.0150637,0.993461,-2.24299,0.519054,2.4605,0.651397
479490,1,-0.717984,0.0150623,0.993461,-2.24298,0.519055,2.4605,0.6514
479490,1,-0.717985,0.0150652,0.993461,-2.24298,0.519056,2.4605,0.651399
479490,1,-0.71798,0.0150644,0.993462,-2.24298,0.519049,2.4605,0.651405
479490,1,-0.71798,0.0150619,0.993464,-2.24298,0.519047,2.4605,0.651402
479490,1,-0.717979,0.0150599,0.993461,-2.24298,0.519053,2.4605,0.651402
479490,1,-0.717982,0.0150625,0.993465,-2.24299,0.519049,2.4605,0.651401
479490,1,-0.71798,0.0150596,0.993462,-2.24299,0.519049,2.4605,0.651403
479490,1,-0.717978,0.0150604,0.993463,-2.24299,0.519049,2.4605,0.651397
479490,1,-0.717982,0.0150587,0.993463,-2.24299,0.519046,2.4605,0.6514
479490,1,-0.71798,0.0150621,0.993462,-2.24299,0.519046,2.4605,0.651401
479490,1,-0.717981,0.0150679,0.993465,-2.24299,0.519048,2.4605,0.651402
479490,1,-0.717978,0.0150712,0.993465,-2.24299,0.519051,2.4605,0.651402
479490,1,-0.717984,0.0150765,0.993468,-2.24299,0.519051,2.4605,0.651405
479490,1,-0.717982,0.015079,0.993464,-2.24299,0.51905,2.4605,0.651406
479490,1,-0.717984,0.015073,0.993461,-2.24299,0.519047,2.4605,0.6514
479490,1,-0.717982,0.0150698,0.99346,-2.24299,0.519049,2.4605,0.651399
479490,1,-0.717984,0.0150642,0.99346,-2.24299,0.519049,2.4605,0.651399
479490,1,-0.717985,0.0150715,0.993461,-2.243,0.519044,2.4605,0.651402
479490,1,-0.717984,0.0150734,0.993455,-2.24301,0.519048,2.4605,0.651405
479490,1,-0.717979,0.0150734,0.993461,-2.24301,0.519049,2.46049,0.651398
479490,1,-0.717982,0.0150835,0.993465,-2.24302,0.519049,2.4605,0.651403
479490,1,-0.717978,0.0150794,0.993461,-2.24302,0.519052,2.4605,0.651403
479490,1,-0.717982,0.0150759,0.993463,-2.24301,0.519044,2.4605,0.651398
479490,1,-0.717983,0.0150704,0.993461,-2.24301,0.519051,2.4605,0.651397
479490,1,-0.717987,0.0150682,0.993454,-2.243,0.519053,2.4605,0.651401
479490,1,-0.717985,0.0150641,0.993461,-2.24299,0.519051,2.4605,0.651402
479490,1,-0.717987,0.0150675,0.99346,-2.24298,0.519054,2.4605,0.651402
479490,1,-0.717982,0.0150716,0.993457,-2.24298,0.519053,2.4605,0.651406
479490,1,-0.71798,0.0150685,0.993461,-2.24298,0.519053,2.4605,0.651405
479490,1,-0.717982,0.0150645,0.993465,-2.24298,0.51905,2.4605,0.651398
479490,1,-0.717984,0.0150642,0.993467,-2.24298,0.519047,2.4605,0.651403
479491,1,-0.717978,0.0150566,0.993462,-2.24299,0.51905,2.4605,0.651396
479491,1,-0.717982,0.0150549,0.993465,-2.24299,0.519046,2.4605,0.6514
479491,1,-0.717982,0.015058,0.993461,-2.24299,0.519049,2.4605,0.651398
479491,1,-0.717982,0.0150603,0.993463,-2.24299,0.519049,2.4605,0.651404
479491,1,-0.717979,0.0150675,0.993461,-2.24299,0.519045,2.4605,0.651397
479491,1,-0.717978,0.0150679,0.993466,-2.24299,0.519048,2.4605,0.651404
479491,1,-0.717976,0.0150751,0.993462,-2.24299,0.519046,2.4605,0.651397
479491,1,-0.717978,0.015074,0.993466,-2.24299,0.519047,2.4605,0.651399
479491,1,-0.717982,0.0150736,0.993461,-2.24299,0.519048,2.4605,0.651399
479491,1,-0.717985,0.0150774,0.993458,-2.24299,0.519049,2.4605,0.651394
479491,1,-0.717989,0.0150716,0.99346,-2.24299,0.519048,2.4605,0.651391
479491,1,-0.71799,0.0150723,0.993455,-2.24301,0.519046,2.4605,0.651398
479491,1,-0.717984,0.0150767,0.993462,-2.24301,0.519046,2.4605,0.6514
479491,1,-0.717984,0.0150798,0.993455,-2.24302,0.519049,2.4605,0.651399
479491,1,-0.717983,0.0150797,0.993461,-2.24302,0.519049,2.4605,0.651396
479491,1,-0.71798,0.0150815,0.993463,-2.24302,0.519049,2.4605,0.651402
479491,1,-0.71798,0.0150698,0.993459,-2.24301,0.519046,2.4605,0.651401
479491,1,-0.717984,0.015065,0.993457,-2.24301,0.519048,2.4605,0.651402
479491,1,-0.717982,0.0150621,0.993461,-2.24299,0.519052,2.4605,0.651405
479491,1,-0.717984,0.0150624,0.993463,-2.24298,0.519053,2.46051,0.651398
479491,1,-0.717981,0.0150627,0.993462,-2.24297,0.519054,2.46051,0.651397
479491,1,-0.71798,0.0150587,0.993461,-2.24298,0.519052,2.46051,0.6514
479491,1,-0.717978,0.0150611,0.993462,-2.24298,0.519054,2.4605,0.651404
479491,1,-0.717978,0.0150579,0.993469,-2.24298,0.519048,2.4605,0.651399
479491,1,-0.717982,0.0150566,0.993467,-2.24298,0.519053,2.4605,0.6514
479491,1,-0.717978,0.0150566,0.993465,-2.24299,0.519048,2.4605,0.651398
479491,1,-0.717975,0.0150549,0.993459,-2.24299,0.519047,2.4605,0.651398
479491,1,-0.717982,0.015064,0.993467,-2.24299,0.519045,2.4605,0.651397
479491,1,-0.717981,0.0150672,0.993468,-2.24299,0.519046,2.4605,0.651402
479491,1,-0.717982,0.0150712,0.993461,-2.24299,0.519048,2.4605,0.651396
479491,1,-0.717979,0.0150736,0.993464,-2.24299,0.519047,2.4605,0.651395
479491,1,-0.717984,0.0150787,0.993463,-2.243,0.519045,2.4605,0.6514
479491,1,-0.717983,0.0150756,0.99346,-2.243,0.519041,2.4605,0.651393
479491,1,-0.717985,0.0150787,0.993462,-2.243,0.519046,2.4605,0.651396
479491,1,-0.717982,0.0150792,0.993459,-2.243,0.519046,2.4605,0.651399
479491,1,-0.717986,0.0150835,0.993462,-2.243,0.519047,2.4605,0.651398
479491,1,-0.717984,0.0150815,0.993459,-2.24301,0.519045,2.4605,0.651396
479491,1,-0.717982,0.0150814,0.993456,-2.24301,0.519044,2.4605,0.651394
479491,1,-0.717982,0.0150777,0.993458,-2.24301,0.519044,2.4605,0.651397
479491,1,-0.717984,0.0150727,0.993463,-2.243,0.519048,2.4605,0.651393
479491,1,-0.717985,0.0150628,0.993461,-2.243,0.519052,2.46051,0.651395
479491,1,-0.717981,0.0150628,0.993464,-2.24299,0.519048,2.4605,0.651395
479491,1,-0.717984,0.0150588,0.993458,-2.24298,0.519051,2.4605,0.651395
479491,1,-0.717984,0.0150574,0.993457,-2.24298,0.519051,2.46051,0.651395
479491,1,-0.717984,0.0150591,0.993461,-2.24297,0.519045,2.4605,0.651394
479491,1,-0.717982,0.0150625,0.993467,-2.24297,0.519045,2.46051,0.651391
479491,1,-0.717976,0.0150594,0.993462,-2.24298,0.519048,2.46051,0.651395
479491,1,-0.717978,0.0150606,0.993469,-2.24298,0.519045,2.4605,0.651398
479491,1,-0.717979,0.0150603,0.993469,-2.24299,0.519048,2.4605,0.651394
479491,1,-0.717978,0.0150658,0.993467,-2.24299,0.519048,2.46051,0.6514
479491,1,-0.717978,0.0150641,0.993461,-2.24299,0.519043,2.46051,0.651391
479491,1,-0.717976,0.0150658,0.993465,-2.243,0.519044,2.4605,0.651398
479491,1,-0.717978,0.015066,0.993465,-2.24299,0.519047,2.46051,0.651394
479491,1,-0.71798,0.0150712,0.993464,-2.24299,0.519044,2.4605,0.651389
479491,1,-0.71798,0.0150756,0.993467,-2.243,0.519041,2.4605,0.651392
479491,1,-0.71798,0.0150786,0.993463,-2.243,0.519038,2.4605,0.651393
479491,1,-0.71798,0.0150771,0.993461,-2.24299,0.519045,2.4605,0.651392
479491,1,-0.717988,0.0150774,0.99346,-2.24301,0.519043,2.4605,0.651397
479491,1,-0.717985,0.0150791,0.993459,-2.243,0.519048,2.4605,0.651393
479491,1,-0.717985,0.0150802,0.993455,-2.243,0.519045,2.4605,0.651392
479491,1,-0.717985,0.015075,0.99346,-2.243,0.519047,2.4605,0.651394
479491,1,-0.71798,0.0150719,0.993463,-2.243,0.519046,2.46051,0.651389
479491,1,-0.717986,0.0150668,0.993462,-2.24299,0.519046,2.46051,0.6514
479491,1,-0.717985,0.0150635,0.993461,-2.24299,0.519046,2.4605,0.651387
479491,1,-0.717981,0.0150611,0.993463,-2.24298,0.519047,2.46051,0.651394
479491,1,-0.717985,0.0150604,0.993463,-2.24298,0.51905,2.46051,0.651391
479491,1,-0.717982,0.0150649,0.993465,-2.24298,0.519048,2.46051,0.651395
479491,1,-0.71798,0.0150621,0.993469,-2.24298,0.519048,2.4605,0.651389
479491,1,-0.717971,0.0150603,0.993466,-2.24298,0.519046,2.4605,0.651397
479491,1,-0.717975,0.0150642,0.993471,-2.24299,0.519043,2.4605,0.651395
479491,1,-0.717978,0.0150625,0.993465,-2.24299,0.519047,2.46051,0.651396
479491,1,-0.717978,0.0150658,0.993469,-2.24299,0.519043,2.4605,0.651396
479491,1,-0.717982,0.0150668,0.993467,-2.24299,0.519044,2.46051,0.651394
479491,1,-0.717978,0.0150716,0.993466,-2.24299,0.519044,2.46051,0.651392
479491,1,-0.717979,0.0150767,0.993465,-2.243,0.519041,2.4605,0.651395
479491,1,-0.71798,0.015073,0.993468,-2.243,0.51904,2.4605,0.651398
479491,1,-0.717982,0.0150749,0.993464,-2.243,0.519043,2.4605,0.651388
479491,1,-0.717984,0.0150739,0.993464,-2.243,0.519042,2.4605,0.651394
479491,1,-0.717984,0.0150744,0.993459,-2.24301,0.519042,2.4605,0.65139
479491,1,-0.717985,0.0150813,0.993463,-2.243,0.51904,2.4605,0.651395
479491,1,-0.717985,0.0150797,0.993461,-2.243,0.519043,2.4605,0.651388
479491,1,-0.717982,0.0150744,0.993462,-2.243,0.519045,2.4605,0.651395
479491,1,-0.717981,0.0150727,0.993463,-2.243,0.519045,2.4605,0.651389
479491,1,-0.717983,0.015065,0.993468,-2.24299,0.519043,2.4605,0.651398
479491,1,-0.717979,0.0150604,0.993459,-2.24299,0.519048,2.4605,0.651388
479491,1,-0.717982,0.0150607,0.993461,-2.24298,0.519046,2.46051,0.651388
479491,1,-0.717986,0.0150586,0.993459,-2.24298,0.51905,2.4605,0.651388
479491,1,-0.717984,0.0150586,0.99346,-2.24299,0.519048,2.46051,0.651388
479491,1,-0.71798,0.0150619,0.993468,-2.24298,0.519046,2.46051,0.65139
479491,1,-0.717981,0.0150641,0.993465,-2.24298,0.519046,2.4605,0.651389
479491,1,-0.71798,0.0150642,0.993464,-2.24298,0.519046,2.46051,0.651386
479491,1,-0.71798,0.0150648,0.993463,-2.24298,0.519044,2.4605,0.651387
479491,1,-0.717979,0.015066,0.993466,-2.24299,0.519044,2.46051,0.651392
479491,1,-0.717976,0.0150658,0.993464,-2.24299,0.519042,2.4605,0.651391
479491,1,-0.71798,0.0150675,0.993462,-2.243,0.519043,2.4605,0.651391
