t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
479493,1,1.7,-2.1,1.7,0.7,-0.6,0.5,-0.5,-0.5,0.4,0,0,0
479493,1,1.7,-2.1,1.7,0.7,-0.6,0.5,-0.5,-0.5,0.3,0,0,0
479493,1,1.7,-2.1,1.6,0.7,-0.6,0.4,-0.5,-0.5,0.4,0,0,0
479493,1,1.6,-2.2,1.6,0.7,-0.6,0.4,-0.5,-0.5,0.3,0,0,0
479493,1,1.5,-2.3,1.5,0.7,-0.5,0.4,-0.5,-0.4,0.3,0,0,0
479493,1,1.4,-2.4,1.4,0.6,-0.5,0.4,-0.4,-0.4,0.3,0,0,0
479493,0,1.4,-2.4,1.4,0.6,-0.5,0.4,-0.4,-0.4,0.3,0,0,0
479493,1,1.4,-2.5,1.3,0.6,-0.5,0.4,-0.5,-0.5,0.5,0,0,0
479494,1,1.3,-2.7,1.1,0.6,-0.5,0.4,-0.5,-0.5,0.5,0,0,0
479494,1,1.2,-2.8,1,0.6,-0.5,0.4,-0.5,-0.5,0.5,0,0,0
479494,1,1.1,-2.9,0.8,0.5,-0.4,0.4,-0.5,-0.4,0.5,0,0,0
479494,1,1,-3,0.6,0.6,-0.5,0.4,-0.5,-0.4,0.4,0,0,0
479494,1,0.9,-3.1,0.5,0.6,-0.5,0.4,-0.4,-0.4,0.4,0,0,0
479494,0,0.9,-3.1,0.5,0.6,-0.5,0.4,-0.4,-0.4,0.4,0,0,0
479494,1,0.9,-3.1,0.3,0.6,-0.5,0.4,-0.4,-0.4,0.4,0,0,0
479494,1,0.9,-3.2,0.3,0.6,-0.5,0.4,-0.4,-0.4,0.4,0,0,0
479494,1,0.9,-3.2,0.2,0.5,-0.5,0.4,-0.4,-0.4,0.4,0,0,0
479494,1,0.9,-3.2,0.1,0.5,-0.5,0.3,-0.4,-0.3,0.4,0,0,0
479494,1,0.9,-3.2,1.4,0.5,-0.4,0.3,-0.4,-0.3,0.4,0,0,0
479494,1,0.9,-3.2,1.4,0.5,-0.4,0.3,-0.4,-0.3,0.3,0,0,0
479494,0,0.9,-3.2,1.4,0.5,-0.4,0.3,-0.4,-0.3,0.3,0,0,0
479494,1,0.9,-3.2,1.4,0.5,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,1,0.9,-3.2,1.3,0.5,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,0,0.9,-3.2,1.3,0.5,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,0,0.9,-3.2,1.3,0.5,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,1,1,-3.2,1.3,0.4,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,0,1,-3.2,1.3,0.4,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,0,1,-3.2,1.3,0.4,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,1,1,-3.2,1.2,0.4,-0.4,0.3,-0.3,-0.3,0.3,0,0,0
479494,1,1,-3.1,1.2,0.4,-0.3,0.3,-0.3,-0.3,0.3,0,0,0
479494,1,1.1,-3.1,1.2,0.4,-0.3,0.3,-0.3,-0.3,0.3,0,0,0
479494,1,1.1,-3.1,1.2,0.4,-0.3,0.2,-0.3,-0.2,0.3,0,0,0
479494,1,1.1,-3,1.1,0.4,-0.3,0.2,-0.3,-0.2,0.3,0,0,0
479494,1,1.1,-3,1.1,0.3,-0.3,0.2,-0.3,-0.2,0.3,0,0,0
479494,1,1.1,-3,1.1,0.3,-0.3,0.2,-0.2,-0.2,0.2,0,0,0
479494,0,1.1,-3,1.1,0.3,-0.3,0.2,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.9,1.1,0.3,-0.3,0.2,-0.2,-0.2,0.2,0,0,0
479494,0,1.1,-2.9,1.1,0.3,-0.3,0.2,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.9,1.1,0.3,-0.2,0.2,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.8,1,0.3,-0.2,0.2,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.8,1,0.2,-0.2,0.2,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.8,1,0.2,-0.2,0.1,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.7,1,0.2,-0.2,0.1,-0.2,-0.2,0.2,0,0,0
479494,0,1.1,-2.7,1,0.2,-0.2,0.1,-0.2,-0.2,0.2,0,0,0
479494,1,1.1,-2.7,1,0.2,-0.2,0.1,-0.1,-0.1,0.2,0,0,0
479494,1,1.1,-2.6,1,0.2,-0.2,0.1,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.6,1,0.2,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.6,1,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.5,1,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,0,1.1,-2.5,1,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.4,0.9,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,0,1.1,-2.4,0.9,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.3,0.9,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,0,1.1,-2.3,0.9,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,0,1.1,-2.3,0.9,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,0,1.1,-2.3,0.9,0.1,-0.1,0.1,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.3,0.9,0.1,-0.1,0,-0.1,-0.1,0.1,0,0,0
479494,1,1.1,-2.2,0.9,0.1,-0.1,0,-0.1,-0.1,0.1,0,0,0
