t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
479838.807917,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.819072,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.830171,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.841317,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.852467,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.863476,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.874591,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.885761,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.896970,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.907930,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.919108,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.930131,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.941354,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.952393,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.963491,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.974657,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.985792,0,0,0,0,0,0,0,0,0,0,0,0,0
479838.996990,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.007982,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.019137,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.030201,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.041328,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.052740,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.063511,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.074595,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.090098,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.097128,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.107941,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.120081,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.130374,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.142715,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.152364,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.163626,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.174613,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.207941,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.230166,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.241340,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.252414,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.263514,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.274666,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.285818,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.297105,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.307924,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.319104,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.330163,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.341329,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.354078,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.363491,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.374615,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.385802,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.397073,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.407958,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.419079,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.430177,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.441327,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.452395,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.463525,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.474644,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.485820,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.497065,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.507962,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.519100,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.530453,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.541350,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.552411,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.563523,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.574637,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.586098,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.597037,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.607965,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.619091,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.631095,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.642098,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.654102,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.663546,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.674649,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.685806,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.697077,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.707946,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.719058,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.730161,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.741297,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.752397,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.763486,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.774658,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.785772,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.797170,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.807965,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.819133,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.830180,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.841368,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.852391,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.863487,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.874628,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.885828,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.897139,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.907963,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.919120,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.930171,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.941334,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.952389,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.963478,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.974634,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.985803,0,0,0,0,0,0,0,0,0,0,0,0,0
479839.997079,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.007950,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.019101,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.030182,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.041301,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.052395,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.063494,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.074653,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.085874,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.097055,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.107957,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.119093,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.130178,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.141334,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.152375,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.163497,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.174642,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.185750,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.197172,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.207956,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.219066,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.230168,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.241321,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.252385,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.263546,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.285765,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.297068,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.308043,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.319142,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.330267,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.341363,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.352500,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.363507,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.374683,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.385794,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.397177,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.407965,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.419065,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.430193,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.441348,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.452420,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.463750,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.512187,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.561697,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.585418,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.585976,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.586161,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.597007,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.607976,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.619080,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.630197,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.641350,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.652393,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.663514,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.674672,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.685768,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.697262,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.707973,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.719105,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.730215,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.741368,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.752602,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.763537,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.774655,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.785729,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.797007,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.807987,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.819063,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.830174,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.841350,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.852399,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.863486,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.874662,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.885787,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.897046,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.908053,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.919115,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.930155,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.941321,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.952420,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.963498,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.974688,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.985765,0,0,0,0,0,0,0,0,0,0,0,0,0
479840.997009,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.007957,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.019095,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.030197,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.041346,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.052481,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.063486,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.074686,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.085831,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.097101,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.107975,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.119102,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.130194,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.141300,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.152404,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.163487,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.174710,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.185799,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.197246,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.208017,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.219092,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.230200,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.241355,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.252474,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.263488,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.274718,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.285806,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.297069,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.307993,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.319123,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.330258,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.341355,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.352405,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.363540,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.374699,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.385776,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.397261,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.407973,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.419113,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.430190,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.441392,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.452451,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.463555,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.474681,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.485785,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.497045,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.507974,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.519094,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.530181,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.541412,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.552421,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.563535,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.574690,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.585784,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.597228,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.608021,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.619111,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.630219,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.641420,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.652452,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.663547,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.674691,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.685801,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.697155,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.708032,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.719180,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.730184,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.741364,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.752480,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.763522,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.774702,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.785766,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.797082,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.807960,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.819191,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.830242,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.841387,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.852481,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.863548,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.874710,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.885838,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.897079,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.907942,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.919143,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.930214,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.941356,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.952459,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.963500,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.974727,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.985819,0,0,0,0,0,0,0,0,0,0,0,0,0
479841.997209,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.008043,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.019189,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.030287,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.041370,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.052440,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.063524,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.074713,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.085798,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.097136,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.107996,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.119171,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.130289,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.141462,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.152469,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.163534,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.174767,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.185862,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.197133,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.208048,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.219100,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.230284,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.241489,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.252409,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.263538,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.274729,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.285803,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.297351,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.308059,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.319186,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.330286,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.341444,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.352417,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.363587,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.374782,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.385866,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.397192,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.408049,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.419186,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.430279,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.441412,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.452423,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.463548,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.474712,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.485845,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.497204,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.508041,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.519145,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.530304,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.541498,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.552487,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.563581,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.574786,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.585880,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.597209,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.608041,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.619137,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.630304,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.641497,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.652706,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.663573,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.674728,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.685800,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.697132,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.708073,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.719202,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.730622,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.741599,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.752740,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.763700,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.775099,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.785837,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.797167,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.808022,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.819100,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.830236,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.841542,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.852450,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.863536,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.874708,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.885827,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.897141,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.907992,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.919160,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.930349,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.941470,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.952443,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.963571,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.974794,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.985866,0,0,0,0,0,0,0,0,0,0,0,0,0
479842.997221,0,0,0,0,0,0,0,0,0,0,0,0,0
479843.007995,0,0,0,0,0,0,0,0,0,0,0,0,0
479843.019131,0,0,0,0,0,0,0,0,0,0,0,0,0
479843.030253,0,0,0,0,0,0,0,0,0,0,0,0,0
479843.041429,0,0,0,0,0,0,0,0,0,0,0,0,0
