t_mono,changed,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
479852.587374,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.592430,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.597436,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.602473,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.607374,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.612435,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.617498,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.622432,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.627425,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.632385,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.637416,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.642370,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.647449,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.652472,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.657429,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.662446,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.667476,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.672377,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.677312,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.682374,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.687368,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.692469,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.697439,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.702352,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.707376,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.712336,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.717381,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.722271,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.727347,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.732304,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.737450,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.742345,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.747455,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.752457,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.757343,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.762386,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.767461,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.772394,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.777436,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.782463,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.787360,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.792409,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.797536,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.802483,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.807454,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.812457,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.817498,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.822340,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.827453,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.832433,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.837420,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.842345,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.847462,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.852449,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.857423,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.862448,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.867461,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.872356,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.877601,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.882467,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.887340,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.892455,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.897535,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.902451,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.907457,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.912440,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.917386,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.922280,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.927444,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.932382,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.937294,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.942290,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.947363,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.952358,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.957415,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.962401,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.967335,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.972339,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.977343,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.982458,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.987351,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.992352,0,0,0,0,0,0,0,0,0,0,0,0,0
479852.997577,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.002470,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.007644,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.012430,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.017465,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.022410,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.027517,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.032352,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.037418,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.042345,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.047449,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.052466,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.057436,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.062418,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.067461,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.072374,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.077414,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.082477,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.087257,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.092257,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.097338,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.102282,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.107617,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.112517,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.117585,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.122553,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.127448,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.132320,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.137459,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.142338,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.147389,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.152313,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.157268,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.162311,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.167291,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.172437,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.177609,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.182642,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.187329,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.192292,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.197398,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.202384,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.207330,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.212267,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.217330,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.222402,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.227431,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.232329,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.237344,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.242272,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.247387,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.252425,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.257352,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.262481,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.267379,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.272425,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.277377,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.282484,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.287362,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.292780,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.297448,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.302432,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.307370,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.312370,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.317416,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.322318,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.327309,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.332305,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.337416,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.342377,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.347536,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.352496,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.357537,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.362410,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.367456,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.372422,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.377439,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.382502,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.387381,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.392437,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.397464,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.402413,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.407469,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.412438,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.417494,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.422433,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.427436,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.432459,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.437476,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.442386,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.447467,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.452507,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.458073,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.462362,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.467490,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.472460,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.477425,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.482357,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.487359,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.492434,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.497543,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.502491,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.507454,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.512547,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.517640,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.522448,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.527433,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.532349,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.537458,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.542352,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.547433,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.552384,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.557357,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.562339,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.567401,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.572360,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.577446,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.582337,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.587275,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.592349,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.597389,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.602394,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.607361,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.612321,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.617326,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.622425,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.627437,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.632455,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.637458,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.642387,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.647435,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.652482,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.657469,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.662459,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.667485,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.672395,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.677439,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.682397,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.687301,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.692235,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.697320,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.702377,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.707469,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.712423,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.717400,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.722433,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.727438,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.732506,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.737637,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.742479,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.747617,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.752670,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.757445,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.762453,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.767488,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.772444,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.777435,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.782487,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.787370,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.792367,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.797560,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.802476,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.807464,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.812449,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.817474,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.822358,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.827337,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.832331,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.837371,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.842352,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.847427,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.852454,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.857461,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.862422,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.867481,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.872441,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.877303,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.882490,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.887359,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.892425,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.897417,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.902462,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.907383,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.912401,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.917356,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.922355,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.927438,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.932477,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.937387,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.942468,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.947511,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.952546,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.957426,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.962407,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.967484,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.972396,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.977353,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.982473,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.987380,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.992445,0,0,0,0,0,0,0,0,0,0,0,0,0
479853.997514,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.002550,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.007513,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.012458,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.017486,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.022441,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.027504,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.032538,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.037531,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.042459,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.047404,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.052468,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.057451,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.062431,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.067342,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.072388,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.077362,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.082449,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.087301,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.092455,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.097593,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.102484,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.107470,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.112415,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.117487,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.122442,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.127394,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.132464,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.137465,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.142466,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.147431,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.152507,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.157430,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.162479,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.167478,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.172468,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.177370,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.182467,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.187374,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.192434,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.197549,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.202458,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.207470,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.212459,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.217482,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.222445,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.227531,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.232374,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.237475,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.242368,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.247430,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.252457,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.257284,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.262378,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.267419,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.272400,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.277328,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.282325,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.287300,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.292380,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.297558,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.302491,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.307438,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.312468,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.317511,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.322479,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.327350,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.332470,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.337496,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.342387,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.347495,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.352529,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.357413,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.362488,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.367412,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.372517,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.377381,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.382409,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.387408,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.392465,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.397573,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.402551,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.407488,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.412389,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.417525,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.422449,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.427450,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.432381,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.437502,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.442396,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.447465,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.452492,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.457427,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.462390,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.467343,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.472370,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.477354,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.482479,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.487311,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.492360,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.497559,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.502511,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.507458,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.512324,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.517415,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.522385,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.527464,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.532395,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.537453,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.542391,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.547352,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.552514,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.557482,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.562485,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.567527,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.572502,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.577376,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.582551,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.587401,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.592466,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.597601,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.602525,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.607515,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.612448,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.617520,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.622478,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.627351,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.632457,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.637504,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.642382,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.647484,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.652533,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.657456,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.662458,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.667504,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.672450,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.677395,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.682436,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.687391,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.692431,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.697571,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.702477,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.707457,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.713355,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.717477,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.722490,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.727465,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.732394,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.737384,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.742392,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.747479,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.752511,0,0,0,0,0,0,0,0,0,0,0,0,0
479854.757474,0,0,0,0,0,0,0,0,0,0,0,0,0
